lon,lat
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.2625,45.8353,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
1.5321,45.1583,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
-0.584,44.8,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
0.5461,46.8178,
-0.5,43.89,
-0.5,43.89,
-0.5,43.89,
-0.5,43.89,
-0.5,43.89,
-0.5,43.89,
-0.5,43.89,
-0.5,43.89,
-0.5,43.89,
-0.5,43.89,
-0.5,43.89,
-0.5,43.89,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
-0.6333,45.7464,
0.1653,44.5,
0.1653,44.5,
0.1653,44.5,
0.1653,44.5,
0.1653,44.5,
0.1653,44.5,
0.1653,44.5,
0.1653,44.5,
1.8683,46.1706,
1.8683,46.1706,
1.8683,46.1706,
1.8683,46.1706,
1.8683,46.1706,
1.8683,46.1706,
1.8683,46.1706,
1.8683,46.1706,
1.8683,46.1706,
1.8683,46.1706,
-0.7708,43.4881,
-0.7708,43.4881,
-0.7708,43.4881,
-0.7708,43.4881,
-0.7708,43.4881,
-0.7708,43.4881,
-0.7708,43.4881,
-0.7708,43.4881,
-0.7708,43.4881,
-0.7708,43.4881,
-0.7708,43.4881,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
-0.2469,46.6486,
2.3092,45.5481,
2.3092,45.5481,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
-1.3042,43.6611,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
0.6914,45.1864,
