name,lat,lon
Oermingen,48.9992,7.1286,
Nousseviller-Saint-Nabor,49.1192,6.9706,
Bining,49.0375,7.2522,
Kerbach,49.1664,6.965,
Etzling,49.1783,6.9622,
Béning-lès-Saint-Avold,49.1319,6.8392,
Tenteling,49.1253,6.9386,
Rémering-lès-Puttelange,49.0356,6.9394,
Bliesbruck,49.1156,7.1806,
Achen,49.0433,7.1828,
Vitry-le-François,48.7247,4.5844,
Frignicourt,48.7011,4.5892,
Loisy-sur-Marne,48.7583,4.545,
Saint-Amand-sur-Fion,48.8106,4.6092,
Saverne,48.7414,7.3619,
Wasselonne,48.6372,7.4481,
Ingwiller,48.8731,7.4769,
Marmoutier,48.69,7.3811,
Réding,48.7514,7.1069,
Westhoffen,48.6028,7.4411,
Wingen-sur-Moder,48.9203,7.3761,
Walscheid,48.6539,7.15,
Drulingen,48.8678,7.1911,
Otterswiller,48.725,7.3783,
Troisfontaines,48.6694,7.1169,
Romanswiller,48.6453,7.4067,
Scharrachbergheim,48.5936,7.4939,
Neuwiller-lès-Saverne,48.8231,7.4011,
Dossenheim-sur-Zinsel,48.8047,7.4028,
Strasbourg,48.5833,7.7458,
Illkirch-Graffenstaden,48.53,7.72,
Lingolsheim,48.5575,7.6831,
Ostwald,48.5511,7.7136,
Obernai,48.4622,7.4819,
Erstein,48.4219,7.6611,
Molsheim,48.5428,7.4922,
Geispolsheim,48.515,7.6464,
Barr,48.4081,7.4497,
Eckbolsheim,48.5789,7.6897,
Mutzig,48.5386,7.4542,
Benfeld,48.3706,7.5922,
Fegersheim,48.4906,7.6803,
Eschau,48.4881,7.7158,
Rosheim,48.4967,7.4694,
Plobsheim,48.4697,7.7258,
Wolfisheim,48.5867,7.6664,
Holtzheim,48.5586,7.6411,
Gerstheim,48.3822,7.7025,
Bischoffsheim,48.4869,7.4894,
Duttlenheim,48.5247,7.5656,
Huttenheim,48.3589,7.5789,
Rhinau,48.3194,7.7028,
Hilsenheim,48.2889,7.5653,
Dorlisheim,48.525,7.4858,
Lipsheim,48.4914,7.6658,
Bœrsch,48.4772,7.4408,
Entzheim,48.5347,7.6372,
Oberschaeffolsheim,48.5856,7.6481,
Ebersheim,48.3033,7.5,
Epfig,48.3589,7.4633,
Dambach-la-Ville,48.3239,7.4275,
Griesheim-près-Molsheim,48.5033,7.5317,
Achenheim,48.5811,7.6269,
Muttersholtz,48.2683,7.5342,
Wittisheim,48.2636,7.5883,
Ernolsheim-Bruche,48.5639,7.5656,
Sundhouse,48.2508,7.6031,
Dachstein,48.5608,7.5319,
Andlau,48.3864,7.4178,
Nordhouse,48.4483,7.6728,
Krautergersheim,48.4756,7.5667,
Duppigheim,48.5286,7.5936,
Hangenbieten,48.5592,7.6139,
Ottrott,48.4578,7.4256,
Westhouse,48.3969,7.5892,
Meistratzheim,48.4489,7.5431,
Hindisheim,48.4692,7.6389,
Matzenheim,48.395,7.6228,
Bernardswiller,48.4533,7.4644,
Ergersheim,48.5697,7.5269,
Boofzheim,48.3317,7.6808,
Valff,48.4214,7.5214,
Obenheim,48.3603,7.6892,
Sand,48.3828,7.6133,
Altorf,48.5222,7.5283,
Blaesheim,48.5058,7.6092,
Breuschwickersheim,48.5797,7.6017,
Niedernai,48.4475,7.5161,
Gertwiller,48.4108,7.4678,
Kertzfeld,48.3803,7.5678,
Innenheim,48.4953,7.5722,
Stotzheim,48.3797,7.4914,
Bindernheim,48.2833,7.6092,
Rossfeld,48.3392,7.6158,
Hipsheim,48.4664,7.6761,
Haguenau,48.82,7.79,
Schiltigheim,48.6078,7.75,
Bischheim,48.6139,7.7519,
Bischwiller,48.7664,7.8569,
Hœnheim,48.6242,7.7547,
Brumath,48.7319,7.7083,
Souffelweyersheim,48.635,7.7408,
La Wantzenau,48.6581,7.8283,
Vendenheim,48.6675,7.7131,
Oberhausbergen,48.6067,7.6853,
Drusenheim,48.7619,7.9517,
Schweighouse-sur-Moder,48.8192,7.7281,
Gambsheim,48.6922,7.8833,
Herrlisheim,48.7303,7.9075,
Mundolsheim,48.6436,7.7142,
Hœrdt,48.6964,7.7839,
Reichstett,48.6458,7.7522,
Marlenheim,48.6228,7.4931,
Truchtersheim,48.6628,7.6069,
Hochfelden,48.7594,7.57,
Bouxwiller,48.8253,7.4828,
Gundershoffen,48.9056,7.6631,
Oberhoffen-sur-Moder,48.7839,7.8636,
Weyersheim,48.7164,7.8039,
Lampertheim,48.6514,7.6978,
Mertzwiller,48.8631,7.6797,
Gries,48.7547,7.8164,
Weitbruch,48.7564,7.7778,
Pfaffenhoffen,48.8444,7.6108,
Dettwiller,48.7539,7.4667,
Geudertheim,48.7236,7.7544,
Offendorf,48.7119,7.9161,
Kilstett,48.6756,7.8561,
Berstett,48.6792,7.6581,
Kaltenhouse,48.7908,7.8319,
Schirrhein,48.8014,7.9061,
Ittenheim,48.6042,7.5944,
Mommenheim,48.7575,7.6442,
Schwindratzheim,48.7569,7.6017,
Schnersheim,48.6567,7.5678,
Niederhausbergen,48.6242,7.7039,
Rohrwiller,48.7556,7.9053,
Dauendorf,48.8303,7.6553,
Niederschaeffolsheim,48.7722,7.7383,
Eckwersheim,48.6811,7.6942,
Furdenheim,48.6117,7.5611,
Pfulgriesheim,48.6436,7.6708,
Ohlungen,48.8114,7.7008,
Dingsheim,48.6306,7.6697,
Uberach,48.8494,7.6286,
Gumbrechtshoffen,48.905,7.6303,
Wingersheim,48.7222,7.6358,
Willgottheim,48.6711,7.5103,
Durrenbach,48.8964,7.7683,
Kurtzenhouse,48.74,7.8069,
La Walck,48.8497,7.6108,
Mittelhausbergen,48.6142,7.6928,
Griesheim-sur-Souffel,48.635,7.6669,
Rombas,49.2494,6.0947,
Jarny,49.1589,5.8772,
Homécourt,49.2231,5.9928,
Briey,49.2486,5.9394,
Sainte-Marie-aux-Chênes,49.1917,6.0022,
Étain,49.2128,5.6364,
Trieux,49.3244,5.9364,
Auboué,49.2119,5.9769,
Piennes,49.3067,5.7864,
Bouligny,49.2917,5.7425,
Tucquegnieux,49.3106,5.8997,
Conflans-en-Jarnisy,49.1675,5.8567,
Valleroy,49.2119,5.9356,
Amanvillers,49.1669,6.0428,
Saint-Privat-la-Montagne,49.1889,6.0364,
Mancieulles,49.2836,5.8928,
Labry,49.1725,5.8811,
Moutiers,49.2342,5.9639,
Giraumont,49.1711,5.9142,
Batilly,49.1731,5.9675,
Doncourt-lès-Conflans,49.1439,5.9342,
Gorze,49.0539,5.9989,
Joudreville,49.2856,5.7772,
Avril,49.2878,5.9639,
Moineville,49.2064,5.9436,
Langres,47.8625,5.3331,
Nogent-en-Bassigny,48.0294,5.3453,
Chalindrey,47.8031,5.4278,
Rolampont,47.9497,5.2867,
Saint-Géosmes,47.8319,5.3272,
Thaon-les-Vosges,48.2506,6.42,
Rambervillers,48.3458,6.6347,
Vincey,48.3369,6.3286,
Nomexy,48.3064,6.385,
Darnieulles,48.1989,6.3522,
Châtel-sur-Moselle,48.3142,6.3931,
Colmar,48.0817,7.3556,
Illzach,47.7822,7.3481,
Wittenheim,47.8075,7.3369,
Kingersheim,47.7914,7.3381,
Cernay,47.8067,7.1758,
Guebwiller,47.9075,7.2103,
Wittelsheim,47.8053,7.2375,
Wintzenheim,48.0731,7.29,
Ensisheim,47.8656,7.3525,
Soultz-Haut-Rhin,47.8858,7.2292,
Horbourg,48.0794,7.3944,
Sausheim,47.7867,7.3731,
Ingersheim,48.0947,7.3064,
Munster,48.0414,7.1342,
Rouffach,47.9578,7.2978,
Bollwiller,47.8572,7.2619,
Staffelfelden,47.8267,7.2531,
Turckheim,48.0864,7.2806,
Richwiller,47.7792,7.2806,
Issenheim,47.9025,7.2539,
Buhl,47.9278,7.1864,
Sainte-Croix-en-Plaine,48.0086,7.3847,
Pulversheim,47.8369,7.3056,
Volgelsheim,48.0156,7.5478,
Baldersheim,47.8003,7.3803,
Biesheim,48.0408,7.5433,
Kaysersberg,48.1392,7.2608,
Soultzmatt,47.9617,7.2381,
Ungersheim,47.8786,7.3047,
Fessenheim,47.9153,7.5358,
Ruelisheim,47.8231,7.3583,
Houssen,48.1256,7.3781,
Andolsheim,48.0625,7.4169,
Labaroche,48.11,7.1931,
Blodelsheim,47.885,7.5381,
Neuf-Brisach,48.0181,7.5283,
Réguisheim,47.8972,7.3558,
Sundhoffen,48.0433,7.4136,
Herrlisheim-près-Colmar,48.0189,7.3261,
Ammerschwihr,48.1256,7.2819,
Uffholtz,47.8203,7.1789,
Wettolsheim,48.0569,7.2994,
Eguisheim,48.0431,7.3058,
Meyenheim,47.9133,7.3558,
Wattwiller,47.8364,7.18,
Battenheim,47.8197,7.3817,
Munchhouse,47.8683,7.4508,
Lautenbach,47.9408,7.1586,
Dessenheim,47.9756,7.4883,
Pfaffenheim,47.9844,7.2894,
Holtzwihr,48.1125,7.4206,
Stosswihr,48.0539,7.1042,
Steinbach,47.8206,7.1522,
Hirtzfelden,47.9117,7.4453,
Sigolsheim,48.1344,7.3008,
Wihr-au-Val,48.0533,7.2056,
Merxheim,47.9108,7.2925,
Oberhergheim,47.9664,7.3953,
Berrwiller,47.8497,7.2192,
Widensolen,48.0625,7.48,
Fortschwihr,48.0892,7.4508,
Algolsheim,48.0058,7.5592,
Soultzeren,48.0625,7.1025,
Raedersheim,47.8883,7.2814,
Bergholtz,47.9167,7.2461,
Bischwihr,48.0961,7.4369,
Rumersheim-le-Haut,47.8519,7.5219,
Metzeral,48.0122,7.0703,
Wolfgantzen,48.0281,7.5017,
Orschwihr,47.9347,7.2322,
Heiteren,47.9694,7.5417,
Obersaasheim,47.99,7.5564,
Sainte-Menehould,49.09,4.8972,
Clermont-en-Argonne,49.1061,5.0708,
Brienne-le-Château,48.3917,4.5256,
Vendeuvre-sur-Barse,48.2383,4.4678,
Montier-en-Der,48.4778,4.77,
Sézanne,48.7189,3.7228,
Vertus,48.9044,4.0033,
Fère-Champenoise,48.7533,3.9906,
Mailly-le-Camp,48.6678,4.2069,
Connantre,48.725,3.9211,
Neufchâteau,48.3556,5.6961,
Liffol-le-Grand,48.3189,5.5811,
Bourbonne-les-Bains,47.9539,5.7494,
Écrouves,48.68,5.8406,
Foug,48.6842,5.7864,
Vaucouleurs,48.6017,5.665,
Colombey-les-Belles,48.5275,5.8972,
Vignot,48.7739,5.6086,
Domgermain,48.6425,5.8258,
Gondrecourt-le-Château,48.5136,5.5072,
Mulhouse,47.75,7.34,
Rixheim,47.7486,7.4044,
Riedisheim,47.7483,7.3669,
Pfastatt,47.7689,7.3017,
Thann,47.8067,7.1044,
Brunstatt,47.7233,7.3228,
Lutterbach,47.7597,7.2806,
Altkirch,47.6231,7.2394,
Morschwiller-le-Bas,47.7358,7.2706,
Masevaux,47.7736,6.9958,
Vieux-Thann,47.8019,7.1208,
Zillisheim,47.6953,7.2956,
Illfurth,47.6725,7.265,
Dannemarie,47.63,7.1192,
Saint-Amarin,47.8722,7.0308,
Hochstatt,47.7019,7.2758,
Hirsingue,47.5864,7.2528,
Carspach,47.6153,7.2119,
Reiningue,47.7506,7.2314,
Bitschwiller-lès-Thann,47.8303,7.0803,
Burnhaupt-le-Bas,47.7178,7.1617,
Willer-sur-Thur,47.8436,7.0731,
Burnhaupt-le-Haut,47.7303,7.1453,
Didenheim,47.7189,7.3008,
Moosch,47.86,7.05,
Sentheim,47.755,7.0511,
Aspach-le-Haut,47.7753,7.1325,
Hirtzbach,47.5986,7.2236,
Flaxlanden,47.6958,7.3153,
Seppois-le-Bas,47.5364,7.1744,
Heimsbrunn,47.7264,7.2264,
Aspach-le-Bas,47.7617,7.1506,
Guewenheim,47.7531,7.0922,
Aspach,47.6428,7.2339,
Montmirail,48.8708,3.5406,
Villenauxe,48.5911,3.5575,
Esternay,48.7319,3.5594,
Sarrebourg,48.7347,7.0539,
Cirey-sur-Vezouze,48.5808,6.9475,
Badonviller,48.5,6.8931,
Abreschviller,48.6369,7.0967,
Niderviller,48.7128,7.1081,
Buhl-Lorraine,48.7244,7.0844,
Lorquin,48.6692,6.9967,
Bertrichamps,48.4292,6.7939,
Blâmont,48.5897,6.8422,
Saint-Mihiel,48.8894,5.54,
Vigneulles-lès-Hattonchâtel,48.9811,5.7036,
Vittel,48.2017,5.9494,
Contrexéville,48.1844,5.8956,
Bulgnéville,48.2072,5.8347,
Saint-Dié-des-Vosges,48.2842,6.9492,
Raon-l’Étape,48.4058,6.8411,
Moyenmoutier,48.3797,6.9133,
Bruyères,48.2083,6.7186,
Fraize,48.1858,7.0014,
Étival-Clairefontaine,48.3639,6.8581,
Senones,48.3953,6.9817,
Sainte-Marguerite,48.2692,6.9764,
Granges-sur-Vologne,48.1456,6.7886,
Saint-Michel-sur-Meurthe,48.3175,6.8867,
Taintrux,48.2497,6.9022,
Xonrupt-Longemer,48.0806,6.9258,
Jeanménil,48.3353,6.6878,
Joinville,48.4425,5.1381,
Froncles,48.2992,5.1461,
Reims,49.2628,4.0347,
Tinqueux,49.25,3.9908,
Bétheny,49.2847,4.0569,
Cormontreuil,49.2228,4.0519,
Fismes,49.3072,3.6806,
Witry-lès-Reims,49.2931,4.1208,
Saint-Brice-et-Courcelles,49.2614,3.9858,
Bazancourt,49.3633,4.1703,
Muizon,49.2739,3.8908,
Jonchery-sur-Vesle,49.2864,3.8147,
Gueux,49.25,3.9081,
Boult-sur-Suippe,49.3708,4.1456,
Champigny,49.2672,3.9714,
Cormicy,49.3714,3.8958,
Cernay-lès-Reims,49.2636,4.1033,
Hermonville,49.3353,3.9086,
Loivre,49.3461,3.9797,
Courcy,49.3233,4.0025,
Lunéville,48.5894,6.5017,
Baccarat,48.4486,6.7381,
Blainville-sur-l’Eau,48.5558,6.4069,
Chanteheux,48.6,6.5306,
Bayon,48.4747,6.3153,
Gerbéviller,48.4953,6.51,
Mont-sur-Meurthe,48.555,6.4428,
Rehainviller,48.5608,6.4689,
Fayl-Billot,47.7819,5.6008,
Verdun,49.1597,5.3828,
Thierville-sur-Meuse,49.1714,5.3531,
Belleville-sur-Meuse,49.1764,5.3803,
Dieue-sur-Meuse,49.0708,5.4222,
Dugny-sur-Meuse,49.1053,5.385,
Morhange,48.9236,6.6358,
Dieuze,48.8122,6.7197,
Château-Salins,48.8217,6.5083,
Vic-sur-Seille,48.7822,6.5314,
Einville-au-Jard,48.655,6.4872,
Delme,48.8872,6.3922,
Sélestat,48.2594,7.4542,
Châtenois,48.2719,7.4008,
Marckolsheim,48.1639,7.5439,
Scherwiller,48.2875,7.4178,
Bergheim,48.2053,7.3617,
Kintzheim,48.2544,7.3967,
Guémar,48.1886,7.3969,
Kogenheim,48.3372,7.5414,
Baldenheim,48.2378,7.5383,
Mussig,48.2286,7.52,
Ohnenheim,48.1836,7.5072,
Épinal,48.1744,6.4512,
Remiremont,48.0169,6.59,
Saint-Nabord,48.0494,6.5797,
Le Val-d’Ajol,47.925,6.4833,
Saint-Étienne-lès-Remiremont,48.0236,6.6044,
Éloyes,48.0958,6.6094,
Xertigny,48.0456,6.4061,
Hadol,48.0911,6.4783,
Uxegney,48.1942,6.3703,
Saint-Amé,48.0247,6.6697,
Pouxeux,48.1078,6.5664,
Dommartin-lès-Remiremont,47.9986,6.6431,
Le Syndicat,48.0236,6.6847,
Les Forges,48.1767,6.3925,
Plombières-les-Bains,47.9664,6.4631,
Arches,48.1183,6.5275,
Le Tholy,48.0831,6.7439,
Dogneville,48.2233,6.4575,
Deyvillers,48.2017,6.5133,
Uriménil,48.1014,6.4014,
Raon-aux-Bois,48.0567,6.5211,
Cheniménil,48.1383,6.6042,
Bains-les-Bains,48.0025,6.2636,
Archettes,48.1247,6.5347,
Uzemain,48.0856,6.345,
Aydoilles,48.2114,6.5719,
La Broque,48.4767,7.2161,
Dabo,48.6539,7.2369,
Schirmeck,48.4786,7.2192,
Wisches,48.5089,7.2686,
Lutzelhouse,48.52,7.2883,
Villé,48.3436,7.3039,
Still,48.5503,7.4033,
Oberhaslach,48.5506,7.3297,
Gresswiller,48.5353,7.4306,
Rothau,48.4547,7.2086,
Urmatt,48.5269,7.325,
Niederhaslach,48.5428,7.3419,
Russ,48.4953,7.2586,
Grendelbruch,48.4925,7.3228,
Dinsheim-sur-Bruche,48.5422,7.4264,
Sainte-Marie-aux-Mines,48.2467,7.1839,
Ribeauvillé,48.1953,7.3183,
Orbey,48.1264,7.1608,
Anould,48.1856,6.9456,
Saulcy-sur-Meurthe,48.2364,6.9597,
Sainte-Croix-aux-Mines,48.2622,7.2253,
Lapoutroie,48.1525,7.1694,
Lièpvre,48.2722,7.2825,
Plainfaing,48.1722,7.0136,
Corcieux,48.1722,6.8794,
Fréland,48.1711,7.1939,
Ban-de-Laveline,48.2442,7.065,
Riquewihr,48.1664,7.2969,
Metz,49.1203,6.1778,
Montigny-lès-Metz,49.1006,6.1539,
Woippy,49.1511,6.1514,
Maizières-lès-Metz,49.2122,6.1611,
Talange,49.2367,6.1744,
Boulay-Moselle,49.1833,6.4936,
Moulins-lès-Metz,49.1064,6.1089,
Ars-sur-Moselle,49.0781,6.0742,
Le Ban-Saint-Martin,49.1219,6.1506,
Longeville-lès-Metz,49.1144,6.1353,
Créhange,49.0631,6.5819,
Saint-Julien-lès-Metz,49.1339,6.2028,
Courcelles-Chaussy,49.1092,6.405,
Corny-sur-Moselle,49.0347,6.0597,
Augny,49.0589,6.1211,
Plappeville,49.1306,6.1228,
Rémilly,49.0136,6.3933,
Verny,49.0072,6.2033,
Châtel-Saint-Germain,49.1236,6.0794,
Peltre,49.075,6.2239,
Novéant-sur-Moselle,49.0217,6.0464,
Lorry-lès-Metz,49.1417,6.1214,
Vigy,49.2039,6.2975,
Ay-sur-Moselle,49.2433,6.2072,
Saulny,49.1589,6.1056,
Jouy-aux-Arches,49.0614,6.0781,
Retonfey,49.1361,6.3053,
Ancy-sur-Moselle,49.0569,6.0581,
Rozérieulles,49.1064,6.0819,
Argancy,49.1958,6.2028,
Courcelles-sur-Nied,49.0661,6.3078,
Laquenexy,49.0778,6.3117,
Fèves,49.1956,6.12,
Mécleuves,49.0425,6.27,
Jury,49.0697,6.2533,
Solgne,48.9664,6.2953,
Trémery,49.2464,6.2244,
Norroy-le-Veneur,49.1822,6.1033,
Noisseville,49.1344,6.2736,
Semécourt,49.1931,6.1347,
Scy-Chazelles,49.1136,6.1142,
Dormans,49.0764,3.6394,
Magenta,49.0522,3.9653,
Pierry,49.0189,3.9372,
Mareuil-le-Port,49.0825,3.7447,
Romilly-sur-Seine,48.5158,3.7267,
Nogent-sur-Seine,48.4936,3.5025,
Saint-Just-Sauvage,48.5544,3.7844,
Pont-sur-Seine,48.5189,3.5947,
Trainel,48.4147,3.4408,
Carignan,49.6325,5.1681,
Stenay,49.49,5.1856,
Bazeilles,49.6772,4.9764,
Mouzon,49.6061,5.0756,
Douzy,49.6714,5.0408,
Montmédy,49.5194,5.3658,
Blagny,49.6211,5.1911,
Pouru-Saint-Rémy,49.6792,5.0836,
Bar-le-Duc,48.7717,5.1672,
Ligny-en-Barrois,48.6886,5.3239,
Revigny-sur-Ornain,48.8281,4.9872,
Ancerville,48.6358,5.0197,
Bettancourt-la-Ferrée,48.6525,4.9739,
Tronville-en-Barrois,48.7203,5.2783,
Longeville-en-Barrois,48.7425,5.2106,
Kunheim,48.0764,7.5344,
Ostheim,48.16,7.3706,
Bantzenheim,47.8247,7.5156,
Jebsheim,48.1236,7.4767,
Bennwihr,48.1436,7.3253,
Muntzenheim,48.1022,7.4736,
Niederhergheim,47.9847,7.3992,
Thionville,49.3589,6.1692,
Yutz,49.3589,6.1886,
Hayange,49.3297,6.0619,
Fameck,49.2992,6.1097,
Florange,49.3214,6.1183,
Amnéville,49.2608,6.1419,
Hagondange,49.2542,6.1681,
Hettange-Grande,49.4058,6.1531,
Moyeuvre-Grande,49.2528,6.0458,
Guénange,49.2978,6.1978,
Terville,49.3444,6.1342,
Uckange,49.3025,6.1553,
Jœuf,49.2297,6.0089,
Marange-Silvange,49.2108,6.1039,
Algrange,49.3594,6.0483,
Mondelange,49.2625,6.1686,
Nilvange,49.3422,6.05,
Serémange-Erzange,49.3208,6.0906,
Clouange,49.2619,6.0969,
Knutange,49.3383,6.0403,
Bousse,49.2792,6.1978,
Fontoy,49.3558,5.995,
Vitry-sur-Orne,49.2656,6.1089,
Gandrange,49.2714,6.125,
Manom,49.3703,6.1881,
Montois-la-Montagne,49.2175,6.0222,
Bertrange,49.3106,6.1869,
Rosselange,49.2583,6.0694,
Cattenom,49.4061,6.2436,
Neufchef,49.3167,6.0233,
Rurange-lès-Thionville,49.2772,6.2331,
Metzervisse,49.315,6.2858,
Kœnigsmacker,49.3933,6.2769,
Basse-Ham,49.3858,6.2431,
Volmerange-les-Mines,49.4425,6.0803,
Richemont,49.2786,6.1661,
Volstroff,49.3114,6.2592,
Illange,49.3283,6.1792,
Distroff,49.3319,6.2667,
